estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
-0.0285792457133087,-0.0955455344159851,0.0432746573763105,1,auDRI,kernel,750,0.03803004,1
-0.021640696019499,-0.0906026977647187,0.0473213057257206,1,AIPW,kernel,750,0.03803004,1
-0.0115709308863315,-0.0818114572204214,0.0586695954477584,1,drtmle,kernel,750,0.03803004,1
-0.0289730414403307,-0.0996981904092513,0.0469716863183656,2,auDRI,kernel,750,0.03803004,1
0.0190732595672727,-0.0657320946597273,0.103878613794273,2,AIPW,kernel,750,0.03803004,1
0.035089898716934,-0.0376650745797096,0.107844872013578,2,drtmle,kernel,750,0.03803004,1
0.00195411568840624,-0.0677889073183535,0.071268511653652,3,auDRI,kernel,750,0.03803004,1
0.00288507223652999,-0.0594100034693224,0.0651801479423823,3,AIPW,kernel,750,0.03803004,1
-0.0229462703243393,-0.0935681583019995,0.047675617653321,3,drtmle,kernel,750,0.03803004,1
0.111443921776776,0.0296763135231683,0.199332441731204,1,auDRI,kernel,750,0.03803004,2
0.119723823518518,0.0437328573514808,0.195714789685556,1,AIPW,kernel,750,0.03803004,2
0.113036158364247,0.0301707250295486,0.195901591698946,1,drtmle,kernel,750,0.03803004,2
0.109035152797404,0.0268445443498647,0.192686431108209,2,auDRI,kernel,750,0.03803004,2
0.1495573517934,0.0611359478391494,0.23797875574765,2,AIPW,kernel,750,0.03803004,2
0.108506788631649,0.0301071281276352,0.186906449135663,2,drtmle,kernel,750,0.03803004,2
0.13540689702344,0.0617665829286315,0.214989449199619,3,auDRI,kernel,750,0.03803004,2
0.142575832209179,0.0806362624427226,0.204515401975635,3,AIPW,kernel,750,0.03803004,2
0.1441396928524,0.070803178192604,0.217476207512196,3,drtmle,kernel,750,0.03803004,2
-0.0118831795774378,-0.0751353728083806,0.056619638891861,1,auDRI,kernel,750,0.03803004,4
0.000842298992384656,-0.0688913703976497,0.070575968382419,1,AIPW,kernel,750,0.03803004,4
-0.00379908974481874,-0.07404063455071,0.0664424550610725,1,drtmle,kernel,750,0.03803004,4
0.0143008918429981,-0.0519841968249545,0.082767218541311,2,auDRI,kernel,750,0.03803004,4
0.0409880733135968,-0.0481164677262956,0.130092614353489,2,AIPW,kernel,750,0.03803004,4
0.0216050428636643,-0.0460284921490453,0.0892385778763739,2,drtmle,kernel,750,0.03803004,4
0.0271477153921532,-0.0502612520982194,0.104612609373723,3,auDRI,kernel,750,0.03803004,4
0.0370970724874545,-0.0250144867339198,0.0992086317088287,3,AIPW,kernel,750,0.03803004,4
