estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
285.666657448207,161.675301664409,436.532676096232,1,auDRI,all,2500,2.85700702845,1
362.591100283137,308.278190758706,416.904009807567,1,AIPW,all,2500,2.85700702845,1
214.007240291031,-244.359408967543,732.061209952874,2,auDRI,all,2500,2.85700702845,1
693.335138404057,267.841287969539,1118.82898883857,2,AIPW,all,2500,2.85700702845,1
348.336778812172,273.151758681148,416.710413797003,3,auDRI,all,2500,2.85700702845,1
382.121100967087,321.649835555415,442.592366378758,3,AIPW,all,2500,2.85700702845,1
-0.583150161603932,-1.801109715352,3.26220079462482,1,auDRI,all,2500,-1.13306119508,2
-0.778212491839429,-0.959751560854282,-0.596673422824577,1,AIPW,all,2500,-1.13306119508,2
8.89501020420339,-0.312137425272852,14.0884908915782,2,auDRI,all,2500,-1.13306119508,2
0.658406521647395,-0.532938309060487,1.84975135235528,2,AIPW,all,2500,-1.13306119508,2
-0.837126851056099,-0.933311727947663,-0.704236058936384,3,auDRI,all,2500,-1.13306119508,2
-0.776888429617157,-0.893811928795461,-0.659964930438853,3,AIPW,all,2500,-1.13306119508,2
7.87647047549197,-148.085002642801,48.7368744396519,1,auDRI,all,2500,-13.6339719869,3
-9.41175247824074,-51.642964623347,32.8194596668656,1,AIPW,all,2500,-13.6339719869,3
704.370603804275,-338.674156089416,1960.19461840239,2,auDRI,all,2500,-13.6339719869,3
1030.16012059923,224.537757818064,1835.7824833804,2,AIPW,all,2500,-13.6339719869,3
-4.39337335126724,-44.1093398272549,43.1434974584836,3,auDRI,all,2500,-13.6339719869,3
2.91841383952549,-42.0170874762965,47.8539151553475,3,AIPW,all,2500,-13.6339719869,3
104.059159493007,92.9046897845227,119.254534912658,1,auDRI,all,2500,-4.05582092465,4
107.387939593054,99.3920188757183,115.383860310391,1,AIPW,all,2500,-4.05582092465,4
156.725117064419,99.2974529718038,215.922398038764,2,auDRI,all,2500,-4.05582092465,4
156.91514319071,125.501560722596,188.328725658825,2,AIPW,all,2500,-4.05582092465,4
104.481005054449,92.7915795521493,118.586505830294,3,auDRI,all,2500,-4.05582092465,4
110.647865547249,96.8994129055419,124.396318188955,3,AIPW,all,2500,-4.05582092465,4
-2.77954590767231,-2.80821149223735,-2.74892001326048,1,auDRI,all,2500,-2.77629065562,5
-2.78457496460938,-2.81078938098006,-2.7583605482387,1,AIPW,all,2500,-2.77629065562,5
-2.76865810779622,-2.79963029887089,-2.73951632490821,2,auDRI,all,2500,-2.77629065562,5
-2.75834938548666,-2.785490247166,-2.73120852380732,2,AIPW,all,2500,-2.77629065562,5
-2.77415671696119,-2.80395835312136,-2.74284141912793,3,auDRI,all,2500,-2.77629065562,5
-2.78140237289718,-2.8093644744072,-2.75344027138717,3,AIPW,all,2500,-2.77629065562,5
-1.88320721011516,-1.936325689303,-1.7945252763285,1,auDRI,all,2500,-1.82277935794,6
-1.88662726355668,-1.91830283811012,-1.85495168900324,1,AIPW,all,2500,-1.82277935794,6
-1.75928590148827,-1.93371715108413,-1.61174856148311,2,auDRI,all,2500,-1.82277935794,6
-1.88260372590833,-1.93225808933763,-1.83294936247903,2,AIPW,all,2500,-1.82277935794,6
-1.89409418942035,-1.92770672729675,-1.86443256709217,3,auDRI,all,2500,-1.82277935794,6
-1.88940788008381,-1.92099763106842,-1.85781812909921,3,AIPW,all,2500,-1.82277935794,6
0.830740543430593,0.74178005617749,0.924104708692143,1,auDRI,all,2500,1.99421329239,7
0.846097686832625,0.798109824134786,0.894085549530464,1,AIPW,all,2500,1.99421329239,7
-0.0452026381249709,-0.138867395710265,0.0505045960813877,2,auDRI,all,2500,1.99421329239,7
-0.0978477596285537,-0.14973578623149,-0.045959733025617,2,AIPW,all,2500,1.99421329239,7
0.878422067508182,0.805290243981692,0.958073672394478,3,auDRI,all,2500,1.99421329239,7
0.849410918793176,0.795084309262763,0.903737528323589,3,AIPW,all,2500,1.99421329239,7
-0.53863655468267,-0.586545139583111,-0.489648786473452,1,auDRI,all,2500,-0.534660826822,8
-0.534975729777715,-0.566185082274293,-0.503766377281137,1,AIPW,all,2500,-0.534660826822,8
17.4730528955357,14.4169254708834,20.7629175297648,2,auDRI,all,2500,-0.534660826822,8
17.1619029955224,14.3484945686701,19.9753114223747,2,AIPW,all,2500,-0.534660826822,8
-0.519710824447134,-0.561678886548741,-0.478406013751228,3,auDRI,all,2500,-0.534660826822,8
-0.52694296663939,-0.562445076045778,-0.491440857233003,3,AIPW,all,2500,-0.534660826822,8
4.6251740245486,-2.13217416533405,12.4350566786705,1,auDRI,all,2500,2.83147365539,9
3.85335314911475,-0.773759276152908,8.4804655743824,1,AIPW,all,2500,2.83147365539,9
0.914770105543208,-5.8152720957309,8.2527508627997,2,auDRI,all,2500,2.83147365539,9
0.878403383863513,-6.37439759412279,8.13120436184982,2,AIPW,all,2500,2.83147365539,9
4.29302838447093,-2.32785152445258,13.2848622432805,3,auDRI,all,2500,2.83147365539,9
3.66340675759044,-1.13042286896573,8.45723638414662,3,AIPW,all,2500,2.83147365539,9
-0.0276046207291574,-0.058533281523951,0.0342165427842544,1,auDRI,all,2500,-0.0200395120124,10
0.00138346817804401,-0.0412714114163542,0.0440383477724423,1,AIPW,all,2500,-0.0200395120124,10
-0.0276046230019058,-0.0558055075786386,0.0387877877970655,2,auDRI,all,2500,-0.0200395120124,10
0.00260610369706606,-0.0413842267040237,0.0465964340981558,2,AIPW,all,2500,-0.0200395120124,10
0.0295967075389471,-9.12842430699432e-05,0.0594760877392519,3,auDRI,all,2500,-0.0200395120124,10
0.0294753272242945,-0.000539464258604665,0.0594901187071937,3,AIPW,all,2500,-0.0200395120124,10
-0.016246098126885,-0.0538182553065483,0.0215426914116136,1,auDRI,all,2500,-0.0107172698328,11
