estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
0.614224771031727,0.536170002285361,0.692699329353862,1,auDRI,all,4302,0.753602975360298,1
0.404842434302838,0.337420512171054,0.472264356434623,1,AIPW,all,4302,0.753602975360298,1
-0.000166081882185302,-0.216339985931715,0.203078761085201,2,auDRI,all,4302,0.753602975360298,1
-0.454748912468606,-0.604778016156485,-0.304719808780728,2,AIPW,all,4302,0.753602975360298,1
0.38307000386686,0.321347673396051,0.444268560225516,3,auDRI,all,4302,0.753602975360298,1
0.168387094911617,0.115687655592561,0.221086534230673,3,AIPW,all,4302,0.753602975360298,1
0.671439653905271,0.599712161945724,0.747683455093194,1,auDRI,all,4302,0.753602975360298,2
0.383161332282979,0.318131210908064,0.448191453657894,1,AIPW,all,4302,0.753602975360298,2
0.0636465883242572,-0.0732268753661479,0.205248924346888,2,auDRI,all,4302,0.753602975360298,2
-0.51839989974508,-0.66008031204289,-0.376719487447269,2,AIPW,all,4302,0.753602975360298,2
0.37700591837135,0.316531152432396,0.439592749138748,3,auDRI,all,4302,0.753602975360298,2
0.147801991686118,0.0961354073701204,0.199468576002115,3,AIPW,all,4302,0.753602975360298,2
0.699188556614517,0.619353737772903,0.777456181317848,1,auDRI,all,4302,0.753602975360298,3
0.369593584909102,0.289117163258875,0.450070006559329,1,AIPW,all,4302,0.753602975360298,3
0.15834051947297,0.0164476463951746,0.295997022933583,2,auDRI,all,4302,0.753602975360298,3
-0.361207945178292,-0.516564254843483,-0.205851635513102,2,AIPW,all,4302,0.753602975360298,3
0.2531887454342,0.184090067510647,0.318514548877897,3,auDRI,all,4302,0.753602975360298,3
-0.0157164568978359,-0.0723183203935173,0.0408854065978455,3,AIPW,all,4302,0.753602975360298,3
0.765262520234577,0.646460847207001,0.873523659019959,1,auDRI,all,4302,0.753602975360298,4
0.275823544738923,0.198632870207556,0.35301421927029,1,AIPW,all,4302,0.753602975360298,4
0.496322363625953,0.246470951956146,0.695805184984147,2,auDRI,all,4302,0.753602975360298,4
-0.503630165924131,-0.648243044488519,-0.359017287359742,2,AIPW,all,4302,0.753602975360298,4
0.214741013091528,0.149533629870922,0.284047652656575,3,auDRI,all,4302,0.753602975360298,4
-0.0675230161903478,-0.122636351358752,-0.0124096810219432,3,AIPW,all,4302,0.753602975360298,4
0.687409222089777,0.612378568562742,0.759809384734273,1,auDRI,all,4302,0.753602975360298,5
0.476113417561006,0.404690080748594,0.547536754373418,1,AIPW,all,4302,0.753602975360298,5
0.394745958809054,0.19782052274006,0.560642455856344,2,auDRI,all,4302,0.753602975360298,5
-0.313577154666987,-0.487458965178567,-0.139695344155407,2,AIPW,all,4302,0.753602975360298,5
0.434266643570891,0.373623729808373,0.488968493762954,3,auDRI,all,4302,0.753602975360298,5
0.227899523878118,0.175677225694844,0.280121822061393,3,AIPW,all,4302,0.753602975360298,5
0.793836817686216,0.687292341059846,0.897711784441515,1,auDRI,all,4302,0.753602975360298,6
0.500519908498836,0.43877801263946,0.562261804358212,1,AIPW,all,4302,0.753602975360298,6
0.567506284172282,0.258082793663803,0.789040027017309,2,auDRI,all,4302,0.753602975360298,6
-0.489960695066031,-0.629886097473313,-0.350035292658748,2,AIPW,all,4302,0.753602975360298,6
0.514526961661585,0.441581620349492,0.584571744180511,3,auDRI,all,4302,0.753602975360298,6
0.295505321020861,0.243520444498471,0.347490197543252,3,AIPW,all,4302,0.753602975360298,6
0.715192052962311,0.589102492507876,0.82007533744603,1,auDRI,all,4302,0.753602975360298,7
0.520054322868911,0.448807268388189,0.591301377349633,1,AIPW,all,4302,0.753602975360298,7
0.522525103976749,0.331832197570718,0.709582991448927,2,auDRI,all,4302,0.753602975360298,7
-0.263053656283065,-0.437136632409887,-0.0889706801562431,2,AIPW,all,4302,0.753602975360298,7
0.504621186698438,0.436636581532364,0.568280837448023,3,auDRI,all,4302,0.753602975360298,7
0.287699597157073,0.235954970964434,0.339444223349712,3,AIPW,all,4302,0.753602975360298,7
0.704228801958306,0.619658903287134,0.786064173845166,1,auDRI,all,4302,0.753602975360298,8
0.427125857894449,0.359608585761002,0.494643130027896,1,AIPW,all,4302,0.753602975360298,8
0.463159218786855,0.142593956252448,0.712969765665867,2,auDRI,all,4302,0.753602975360298,8
-0.425155744178945,-0.580077994912016,-0.270233493445874,2,AIPW,all,4302,0.753602975360298,8
0.391956345652542,0.333269344911078,0.459013932654279,3,auDRI,all,4302,0.753602975360298,8
0.169186567239226,0.114331762211055,0.224041372267397,3,AIPW,all,4302,0.753602975360298,8
0.725849980791292,0.660023417293996,0.793140376734303,1,auDRI,all,4302,0.753602975360298,9
0.477844091357978,0.413817269876373,0.541870912839583,1,AIPW,all,4302,0.753602975360298,9
0.316329444670015,0.147920702759249,0.45989361485296,2,auDRI,all,4302,0.753602975360298,9
-0.441266607928686,-0.597420256774939,-0.285112959082433,2,AIPW,all,4302,0.753602975360298,9
0.482125989872528,0.425285344827121,0.536455362531545,3,auDRI,all,4302,0.753602975360298,9
0.249809114971848,0.198550437638501,0.301067792305194,3,AIPW,all,4302,0.753602975360298,9
0.792170364304374,0.68085262374971,0.89931047288752,1,auDRI,all,4302,0.753602975360298,10
0.555274446732962,0.473559977678454,0.63698891578747,1,AIPW,all,4302,0.753602975360298,10
0.509968578466515,0.113510600755154,0.792538142333079,2,auDRI,all,4302,0.753602975360298,10
-0.299794603222843,-0.474558638700953,-0.125030567744732,2,AIPW,all,4302,0.753602975360298,10
0.405787411453531,0.336270557015458,0.471286243695503,3,auDRI,all,4302,0.753602975360298,10
0.234914457259289,0.180472764392649,0.28935615012593,3,AIPW,all,4302,0.753602975360298,10
0.765214779340367,0.673701883889565,0.851736538298475,1,auDRI,all,4302,0.753602975360298,11
0.553197757223491,0.468614494916206,0.637781019530776,1,AIPW,all,4302,0.753602975360298,11
0.541399214544024,0.304495756723603,0.724208825088589,2,auDRI,all,4302,0.753602975360298,11
-0.187559364040192,-0.405097118255553,0.0299783901751678,2,AIPW,all,4302,0.753602975360298,11
0.466921053398596,0.40334761508634,0.530204625368559,3,auDRI,all,4302,0.753602975360298,11
0.256653062396762,0.204451309370297,0.308854815423226,3,AIPW,all,4302,0.753602975360298,11
0.723631759075858,0.646515735761202,0.80130216781562,1,auDRI,all,4302,0.753602975360298,12
0.436096309105445,0.363244043416852,0.508948574794039,1,AIPW,all,4302,0.753602975360298,12
0.493882020579766,0.214032975776343,0.72042924768474,2,auDRI,all,4302,0.753602975360298,12
-0.474300919332343,-0.644313966787986,-0.304287871876701,2,AIPW,all,4302,0.753602975360298,12
0.441884608486597,0.382133606011244,0.499496345423651,3,auDRI,all,4302,0.753602975360298,12
0.211818623184927,0.159421417428079,0.264215828941775,3,AIPW,all,4302,0.753602975360298,12
0.839204317153182,0.744543578621541,0.926169511744421,1,auDRI,all,4302,0.753602975360298,13
0.249803665990483,0.151710352456524,0.347896979524442,1,AIPW,all,4302,0.753602975360298,13
0.470902409733729,0.293252105872827,0.648082143522347,2,auDRI,all,4302,0.753602975360298,13
-0.342753389969473,-0.510270548941104,-0.175236230997843,2,AIPW,all,4302,0.753602975360298,13
-0.0150204056264937,-0.0806319985765412,0.0464103410047497,3,auDRI,all,4302,0.753602975360298,13
-0.254766182594149,-0.312839486119744,-0.196692879068553,3,AIPW,all,4302,0.753602975360298,13
0.746478141531068,0.653962089215995,0.834310776976421,1,auDRI,all,4302,0.753602975360298,14
0.435816430776337,0.359770377815811,0.511862483736863,1,AIPW,all,4302,0.753602975360298,14
0.48262834040581,0.249262178038737,0.67233110746759,2,auDRI,all,4302,0.753602975360298,14
-0.349287877975177,-0.512771605500751,-0.185804150449604,2,AIPW,all,4302,0.753602975360298,14
0.27530865534444,0.205784613359183,0.332767213531846,3,auDRI,all,4302,0.753602975360298,14
0.0973541856897814,0.0425366914248926,0.15217167995467,3,AIPW,all,4302,0.753602975360298,14
0.734582955513082,0.657272019493674,0.809188129840676,1,auDRI,all,4302,0.753602975360298,15
0.47869686344758,0.412310475193006,0.545083251702153,1,AIPW,all,4302,0.753602975360298,15
0.432939133993828,0.192231493057031,0.644241244711535,2,auDRI,all,4302,0.753602975360298,15
-0.425172821625842,-0.580961298855998,-0.269384344395686,2,AIPW,all,4302,0.753602975360298,15
0.477861009551805,0.422492088709927,0.539132636116322,3,auDRI,all,4302,0.753602975360298,15
0.265712568557979,0.21375913367639,0.317666003439568,3,AIPW,all,4302,0.753602975360298,15
0.777603604403939,0.669455106692898,0.874146926036773,1,auDRI,all,4302,0.753602975360298,16
0.501778737309213,0.426831176174555,0.576726298443872,1,AIPW,all,4302,0.753602975360298,16
0.610668603178914,0.182240141229897,0.915894045758776,2,auDRI,all,4302,0.753602975360298,16
-0.283501557915136,-0.468115517209286,-0.0988875986209855,2,AIPW,all,4302,0.753602975360298,16
0.483578087884375,0.426981117752553,0.547031023788549,3,auDRI,all,4302,0.753602975360298,16
0.229705195501674,0.17733815935524,0.282072231648107,3,AIPW,all,4302,0.753602975360298,16
0.746882151722581,0.658228736038144,0.824324250299825,1,auDRI,all,4302,0.753602975360298,17
0.505989878518134,0.437811305324541,0.574168451711726,1,AIPW,all,4302,0.753602975360298,17
0.493907158524241,0.24083304886101,0.698443511676431,2,auDRI,all,4302,0.753602975360298,17
-0.36297339064221,-0.530443932314218,-0.195502848970202,2,AIPW,all,4302,0.753602975360298,17
0.453255616263631,0.393412110905807,0.516812253700655,3,auDRI,all,4302,0.753602975360298,17
0.269649561352176,0.216611102224134,0.322688020480219,3,AIPW,all,4302,0.753602975360298,17
0.702775555433842,0.617793653362329,0.78676874511823,1,auDRI,all,4302,0.753602975360298,18
0.441291173259814,0.375150361953254,0.507431984566375,1,AIPW,all,4302,0.753602975360298,18
0.33156998087428,0.0756933829349977,0.482324906520959,2,auDRI,all,4302,0.753602975360298,18
-0.504366175748849,-0.65027008520235,-0.358462266295348,2,AIPW,all,4302,0.753602975360298,18
0.461875744946104,0.403245582915284,0.523170632538399,3,auDRI,all,4302,0.753602975360298,18
0.221799564937149,0.169176233261104,0.274422896613195,3,AIPW,all,4302,0.753602975360298,18
0.770773717089674,0.678119140073321,0.862399103230843,1,auDRI,all,4302,0.753602975360298,19
