estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
-13853.9646242422,-14641.3354103535,-13066.5938381309,1,AIPW,all,2675,-13748.4634417591,14
-12279.0879743137,-14407.5384814006,-10630.3849242002,2,auDRI,all,2675,-13748.4634417591,14
-13876.2651105462,-14682.535221421,-13069.9949996714,2,AIPW,all,2675,-13748.4634417591,14
-13488.626730479,-15259.3471935078,-11430.5099868592,3,auDRI,all,2675,-13748.4634417591,14
-13809.6305233567,-15628.181313341,-11991.0797333725,3,AIPW,all,2675,-13748.4634417591,14
-11109.6078448346,-13666.5213069316,-9398.89452471342,1,auDRI,all,2675,-13528.3665403155,15
-12959.4266633368,-13694.8742934042,-12223.9790332694,1,AIPW,all,2675,-13528.3665403155,15
-11128.68379722,-13772.1587166662,-9409.51104777035,2,auDRI,all,2675,-13528.3665403155,15
-13069.000375313,-13831.5292781428,-12306.4714724831,2,AIPW,all,2675,-13528.3665403155,15
-12844.6397266628,-14256.5316337728,-11175.6260518121,3,auDRI,all,2675,-13528.3665403155,15
-12782.4162298525,-14483.6525569636,-11081.1799027414,3,AIPW,all,2675,-13528.3665403155,15
-9145.78797874293,-12866.0747235264,528.632260667497,1,auDRI,all,2675,-12848.0115904583,16
-2210.3093460458,-3208.05912806299,-1212.55956402862,1,AIPW,all,2675,-12848.0115904583,16
-12027.3647559197,-14192.2591243479,-9392.10968494212,2,auDRI,all,2675,-12848.0115904583,16
-12495.3877398179,-13472.5951789982,-11518.1803006376,2,AIPW,all,2675,-12848.0115904583,16
-8486.75667043928,-13114.9416248765,1985.22259651326,3,auDRI,all,2675,-12848.0115904583,16
-2097.63608259871,-4086.25811301521,-109.014052182208,3,AIPW,all,2675,-12848.0115904583,16
-14828.2008259764,-16597.9191104798,-13242.5114623212,1,auDRI,all,2675,-13337.4483745043,17
-14296.1773369688,-15112.1767228902,-13480.1779510475,1,AIPW,all,2675,-13337.4483745043,17
-14501.6460276179,-16356.5057491871,-12774.7360473048,2,auDRI,all,2675,-13337.4483745043,17
-13760.5140214783,-14583.4071872184,-12937.6208557382,2,AIPW,all,2675,-13337.4483745043,17
-14095.16738501,-15492.6300447241,-12422.307324537,3,auDRI,all,2675,-13337.4483745043,17
-14274.9517839385,-16197.425408019,-12352.478159858,3,AIPW,all,2675,-13337.4483745043,17
-13874.1423387054,-15957.7063809573,-12114.063026317,1,auDRI,all,2675,-12904.4318754667,18
-14249.9621447194,-14996.9896116279,-13502.9346778109,1,AIPW,all,2675,-12904.4318754667,18
-13968.3985510428,-16064.700641693,-12147.9469790818,2,auDRI,all,2675,-12904.4318754667,18
-13171.1309482166,-13925.3261775557,-12416.9357188775,2,AIPW,all,2675,-12904.4318754667,18
-13109.5789980876,-14829.3201706017,-11100.6505004752,3,auDRI,all,2675,-12904.4318754667,18
-14239.9016308825,-16053.636514847,-12426.166746918,3,AIPW,all,2675,-12904.4318754667,18
-15119.1453521161,-17583.0352428848,-11160.8239343007,1,auDRI,all,2675,-13076.8534491697,19
-10080.3147802139,-11088.5194859188,-9072.11007450893,1,AIPW,all,2675,-13076.8534491697,19
-16475.3820669511,-18351.8178624221,-13342.6131165391,2,auDRI,all,2675,-13076.8534491697,19
-13431.3787513222,-14439.9551058393,-12422.8023968052,2,AIPW,all,2675,-13076.8534491697,19
-12739.5791880805,-14896.2367362055,-9440.05477869633,3,auDRI,all,2675,-13076.8534491697,19
-9999.64584553944,-11601.4583567292,-8397.83333434964,3,AIPW,all,2675,-13076.8534491697,19
-12136.4582223265,-14113.2683491408,-9803.09458463625,1,auDRI,all,2675,-13316.0401368361,20
-11610.0875087115,-12505.9562288331,-10714.21878859,1,AIPW,all,2675,-13316.0401368361,20
-12727.4714491281,-14166.4228860064,-10963.6713557327,2,auDRI,all,2675,-13316.0401368361,20
-11862.0787662357,-12774.9041009384,-10949.253431533,2,AIPW,all,2675,-13316.0401368361,20
-11385.091313013,-13525.0136262737,-8399.79084580694,3,auDRI,all,2675,-13316.0401368361,20
-11542.1809560126,-13754.3516078276,-9330.01030419773,3,AIPW,all,2675,-13316.0401368361,20
-13612.2744118992,-14866.7118527496,-12319.2395108843,1,auDRI,all,2675,-13461.2061993237,21
-11225.0879549345,-12004.6037604747,-10445.5721493943,1,AIPW,all,2675,-13461.2061993237,21
-13674.1826683092,-14965.4227426998,-12263.4492631269,2,auDRI,all,2675,-13461.2061993237,21
-13040.2738702257,-13827.182104295,-12253.3656361563,2,AIPW,all,2675,-13461.2061993237,21
-13081.7535474621,-14436.8398988709,-11513.0531300183,3,auDRI,all,2675,-13461.2061993237,21
-11079.7722006829,-12641.8306622728,-9517.71373909295,3,AIPW,all,2675,-13461.2061993237,21
-15441.2986370199,-17096.2579259009,-12299.1042699642,1,auDRI,all,2675,-13488.8884141148,22
-13760.6452078357,-15045.747361828,-12475.5430538435,1,AIPW,all,2675,-13488.8884141148,22
-15281.3524649504,-17055.9298268797,-12433.6591212135,2,auDRI,all,2675,-13488.8884141148,22
-13491.0007194234,-14758.1060607651,-12223.8953780817,2,AIPW,all,2675,-13488.8884141148,22
-13791.7450320428,-15349.6594702381,-12153.7073405869,3,auDRI,all,2675,-13488.8884141148,22
-13889.7374489148,-15543.1639726846,-12236.310925145,3,AIPW,all,2675,-13488.8884141148,22
-16591.7577309486,-18264.3200004784,-14666.9064922939,1,auDRI,all,2675,-13408.9020961369,23
-15228.8160396582,-15907.1299830179,-14550.5020962986,1,AIPW,all,2675,-13408.9020961369,23
-16354.4652776016,-17772.2871170822,-14627.3321417457,2,auDRI,all,2675,-13408.9020961369,23
-15023.420248862,-15723.4471052946,-14323.3933924294,2,AIPW,all,2675,-13408.9020961369,23
-15172.5008523237,-16094.9780460885,-14122.7129938031,3,auDRI,all,2675,-13408.9020961369,23
-15205.2991987085,-16203.1625197845,-14207.4358776326,3,AIPW,all,2675,-13408.9020961369,23
-11589.1542272636,-13857.9090233377,-9001.55193185065,1,auDRI,all,2675,-13359.4826830568,24
817.55823973402,-747.616443004853,2382.73292247289,1,AIPW,all,2675,-13359.4826830568,24
-11957.5340930393,-13891.8545437822,-9715.20844137827,2,auDRI,all,2675,-13359.4826830568,24
-10896.4756726103,-12395.224619277,-9397.72672594371,2,AIPW,all,2675,-13359.4826830568,24
-11179.1381345003,-13500.1308849116,-8195.99024649303,3,auDRI,all,2675,-13359.4826830568,24
779.780557591125,-1782.38956536934,3341.95068055159,3,AIPW,all,2675,-13359.4826830568,24
-11424.5892929687,-13943.8252691882,-6376.93656777332,1,auDRI,all,2675,-13698.641303034,25
1766.00166341271,407.644553341196,3124.35877348423,1,AIPW,all,2675,-13698.641303034,25
-12113.2381000824,-14321.9503054779,-9843.11505947803,2,auDRI,all,2675,-13698.641303034,25
-13735.6345726948,-15112.2515149451,-12359.0176304444,2,AIPW,all,2675,-13698.641303034,25
-12537.1413175606,-14984.9509185047,-6037.98508444857,3,auDRI,all,2675,-13698.641303034,25
1607.20372196155,-61.4683234585336,3275.87576738163,3,AIPW,all,2675,-13698.641303034,25
-13779.129349712,-15167.3458897301,-12352.1846760662,1,auDRI,all,2675,-13338.8747333321,26
-13781.4455455458,-14506.503423653,-13056.3876674386,1,AIPW,all,2675,-13338.8747333321,26
-13798.0806270374,-15277.0819001916,-12276.1442377031,2,auDRI,all,2675,-13338.8747333321,26
-13840.1175648752,-14587.7464555941,-13092.4886741563,2,AIPW,all,2675,-13338.8747333321,26
-13929.5229483727,-15173.9069125285,-12420.5522740391,3,auDRI,all,2675,-13338.8747333321,26
-13944.6671041898,-15440.6235226231,-12448.7106857564,3,AIPW,all,2675,-13338.8747333321,26
-8641.76392380726,-14326.5364513174,-1752.31473364687,1,auDRI,all,2675,-13500.6202559873,27
-11725.8419062656,-12649.1978813494,-10802.4859311819,1,AIPW,all,2675,-13500.6202559873,27
-8708.63945782043,-14338.7078078319,-2202.05450544984,2,auDRI,all,2675,-13500.6202559873,27
-12541.6737743351,-13434.6399309487,-11648.7076177216,2,AIPW,all,2675,-13500.6202559873,27
-12579.5712339414,-14144.1815048678,-10669.7136207671,3,auDRI,all,2675,-13500.6202559873,27
-11613.6827784674,-13482.2985272656,-9745.06702966913,3,AIPW,all,2675,-13500.6202559873,27
-9460.03327044899,-13180.2685176189,-5528.87280014289,1,auDRI,all,2675,-13483.7137991889,28
-10972.216458591,-11635.6166293925,-10308.8162877895,1,AIPW,all,2675,-13483.7137991889,28
-12933.3453671244,-14781.5333620306,-11649.6031522037,2,auDRI,all,2675,-13483.7137991889,28
-13506.289924865,-14230.4113745068,-12782.1684752232,2,AIPW,all,2675,-13483.7137991889,28
-9512.90552230234,-13260.5551471766,-5192.40494198424,3,auDRI,all,2675,-13483.7137991889,28
-10867.4755707096,-11950.6849586493,-9784.26618276982,3,AIPW,all,2675,-13483.7137991889,28
-14559.076794071,-15863.2223103245,-12858.8355640898,1,auDRI,all,2675,-13035.9363263065,29
-13684.8605358679,-14495.9802964577,-12873.7407752781,1,AIPW,all,2675,-13035.9363263065,29
-14751.9814742057,-15942.2964563177,-12551.1404498792,2,auDRI,all,2675,-13035.9363263065,29
-13462.0145019876,-14293.2319851764,-12630.7970187988,2,AIPW,all,2675,-13035.9363263065,29
-13796.5872081528,-14891.0602824633,-12659.493274664,3,auDRI,all,2675,-13035.9363263065,29
-13814.8175807495,-14942.2239372465,-12687.4112242525,3,AIPW,all,2675,-13035.9363263065,29
-11646.724421354,-13708.814620411,-9716.99178882452,1,auDRI,all,2675,-13317.5575773443,30
-12969.7427613846,-13774.1283762488,-12165.3571465204,1,AIPW,all,2675,-13317.5575773443,30
-12563.6956348472,-14192.4612096409,-10949.2448507672,2,auDRI,all,2675,-13317.5575773443,30
-12379.1107772942,-13210.68685905,-11547.5346955385,2,AIPW,all,2675,-13317.5575773443,30
-12256.3230132471,-14208.459196996,-10356.2101062423,3,auDRI,all,2675,-13317.5575773443,30
-13787.7945756692,-15928.1335650764,-11647.455586262,3,AIPW,all,2675,-13317.5575773443,30
-10447.0576557774,-11958.7046519787,-9155.04462046437,1,auDRI,all,2675,-13608.6648282411,31
-12503.9488689753,-13278.3273064217,-11729.570431529,1,AIPW,all,2675,-13608.6648282411,31
-10844.2447273775,-12329.1058862672,-9810.26599902347,2,auDRI,all,2675,-13608.6648282411,31
-12673.1888129884,-13463.2082671862,-11883.1693587906,2,AIPW,all,2675,-13608.6648282411,31
-12513.0421931041,-13928.6171186071,-10838.6211035617,3,auDRI,all,2675,-13608.6648282411,31
-12512.5116393157,-14027.0618215636,-10997.9614570679,3,AIPW,all,2675,-13608.6648282411,31
-12544.2016649611,-14092.212961617,-11102.5017956396,1,auDRI,all,2675,-13347.2331350386,32
-7915.93212867864,-9021.64982308348,-6810.21443427379,1,AIPW,all,2675,-13347.2331350386,32
-12586.3338836936,-14418.6924105158,-11152.8403017025,2,auDRI,all,2675,-13347.2331350386,32
-13263.1676722925,-14342.5601487555,-12183.7751958295,2,AIPW,all,2675,-13347.2331350386,32
-13487.0775037054,-14912.9896404393,-11790.3212408548,3,auDRI,all,2675,-13347.2331350386,32
-8066.5083208167,-9500.44916165847,-6632.56747997492,3,AIPW,all,2675,-13347.2331350386,32
-14206.2048785422,-15760.995808824,-12384.0669027544,1,auDRI,all,2675,-13554.9498011746,33
-14041.4857291229,-14714.9917284787,-13367.979729767,1,AIPW,all,2675,-13554.9498011746,33
-14578.8279332009,-15918.7541667868,-12668.4311151,2,auDRI,all,2675,-13554.9498011746,33
-14533.1393887734,-15243.0864953094,-13823.1922822375,2,AIPW,all,2675,-13554.9498011746,33
-14258.273138529,-15507.6065291504,-12738.1661374986,3,auDRI,all,2675,-13554.9498011746,33
-14128.3600372625,-15319.7294010176,-12936.9906735074,3,AIPW,all,2675,-13554.9498011746,33
-13943.6144975038,-15697.1227496589,-11677.7725926663,1,auDRI,all,2675,-13603.0822605593,34
-14563.0348855867,-15383.3420617144,-13742.727709459,1,AIPW,all,2675,-13603.0822605593,34
-13501.755519374,-15363.1255332067,-11453.3087106937,2,auDRI,all,2675,-13603.0822605593,34
-12842.509944916,-13661.7567471011,-12023.2631427308,2,AIPW,all,2675,-13603.0822605593,34
-13196.4788398725,-15125.3222037548,-10508.3757320771,3,auDRI,all,2675,-13603.0822605593,34
-14154.9784701615,-16697.1169911491,-11612.8399491739,3,AIPW,all,2675,-13603.0822605593,34
-9737.05481141892,-15798.5983621202,-2282.05293428839,1,auDRI,all,2675,-13326.0093233971,35
-10816.3205342076,-11882.4213940865,-9750.21967432864,1,AIPW,all,2675,-13326.0093233971,35
-9801.94829546134,-15700.1577843163,-2415.30559864627,2,auDRI,all,2675,-13326.0093233971,35
-12901.8693008101,-13947.542176561,-11856.1964250591,2,AIPW,all,2675,-13326.0093233971,35
-12982.0300686636,-14458.5304431823,-11349.1378444025,3,auDRI,all,2675,-13326.0093233971,35
-10891.7825271035,-12531.0024544601,-9252.56259974694,3,AIPW,all,2675,-13326.0093233971,35
-12719.5605017651,-16067.3639669911,-9073.19635286651,1,auDRI,all,2675,-13325.8174984274,36
-13323.3793055236,-14127.0593442614,-12519.6992667858,1,AIPW,all,2675,-13325.8174984274,36
-13177.0383643326,-16208.4282097623,-9733.31345893447,2,auDRI,all,2675,-13325.8174984274,36
-13936.6817483721,-14748.2987800024,-13125.0647167417,2,AIPW,all,2675,-13325.8174984274,36
-13537.0197302774,-14981.9116666907,-11861.6766503722,3,auDRI,all,2675,-13325.8174984274,36
-13276.065873254,-14665.4533763572,-11886.6783701507,3,AIPW,all,2675,-13325.8174984274,36
-11695.2706362109,-13581.9081642054,-9500.8303819599,1,auDRI,all,2675,-13200.4820412479,37
-5749.94958131565,-6652.96181071506,-4846.93735191624,1,AIPW,all,2675,-13200.4820412479,37
-11916.4340276574,-13655.8078067402,-10069.445636962,2,auDRI,all,2675,-13200.4820412479,37
-12472.2091450065,-13352.9945321795,-11591.4237578334,2,AIPW,all,2675,-13200.4820412479,37
