estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
6.18079464539892,6.00371140324549,6.32877023674648,1,auDRI,all,1000,6.37316225774,1
6.10907672819367,5.89075424733644,6.32739920905089,1,AIPW,all,1000,6.37316225774,1
6.17349404670833,5.38628699005882,6.9090979565068,2,auDRI,all,1000,6.37316225774,1
6.34648304321613,5.69277965749958,7.00018642893269,2,AIPW,all,1000,6.37316225774,1
6.11725727863223,5.98147947216636,6.25535988403391,3,auDRI,all,1000,6.37316225774,1
6.15382313393711,5.97644750114292,6.33119876673129,3,AIPW,all,1000,6.37316225774,1
-8.00902082606352,-11.9995175239425,-3.91633997959844,1,auDRI,all,1000,-10.5992795687,2
-3.28888670249139,-8.02239054330332,1.44461713832055,1,AIPW,all,1000,-10.5992795687,2
14.04281429442,-21.8598337121542,45.823070599347,2,auDRI,all,1000,-10.5992795687,2
13.046259638597,-15.1874047115407,41.2799239887347,2,AIPW,all,1000,-10.5992795687,2
-8.03724602808039,-11.8364914056007,-3.90530028352781,3,auDRI,all,1000,-10.5992795687,2
-2.91387961414295,-9.27934678350622,3.45158755522032,3,AIPW,all,1000,-10.5992795687,2
-29.1942783886515,-47.5458758077068,-11.2538487118631,1,auDRI,all,1000,0.341015566068,3
-55.08723034353,-85.150622083939,-25.023838603121,1,AIPW,all,1000,0.341015566068,3
-3121.62621301852,-3547.59578966236,-2680.20470520431,2,auDRI,all,1000,0.341015566068,3
-3143.44945131979,-3345.035802268,-2941.86310037158,2,AIPW,all,1000,0.341015566068,3
-29.4930058585096,-49.8938745244549,-12.5806201657752,3,auDRI,all,1000,0.341015566068,3
-63.4485010201187,-110.467415671884,-16.4295863683536,3,AIPW,all,1000,0.341015566068,3
1.92645154812789,1.67435338940465,2.1662490010684,1,auDRI,all,1000,2.23767772745,4
2.22719111567927,2.03164757708234,2.4227346542762,1,AIPW,all,1000,2.23767772745,4
2.63865180455572,1.65792585767631,3.49940553088217,2,auDRI,all,1000,2.23767772745,4
2.49230978843861,2.04448338965161,2.94013618722561,2,AIPW,all,1000,2.23767772745,4
2.08288705089046,1.83270409048206,2.32578214039566,3,auDRI,all,1000,2.23767772745,4
2.22248645426109,1.90640827610323,2.53856463241895,3,AIPW,all,1000,2.23767772745,4
-10.774439670016,-11.2168435420905,-10.327085999232,1,auDRI,all,1000,-10.460638329,5
-10.5232407949213,-12.8719116430637,-8.17456994677896,1,AIPW,all,1000,-10.460638329,5
3.3658459030666,-116.19501441799,124.717811627366,2,auDRI,all,1000,-10.460638329,5
-15.3040328287671,-145.961916763142,115.353851105607,2,AIPW,all,1000,-10.460638329,5
-10.8204757098148,-11.2956997295759,-10.3431827901054,3,auDRI,all,1000,-10.460638329,5
-10.1791030215881,-12.6360674554971,-7.72213858767912,3,AIPW,all,1000,-10.460638329,5
