estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
0.650403726334077,0.407115809866862,0.873376425515562,1,auDRI,all,4302,0.753602975360298,1
0.637418527433229,0.444451383994163,0.830385670872294,1,AIPW,all,4302,0.753602975360298,1
0.124839784273578,-0.278615356414764,0.449995304172115,2,auDRI,all,4302,0.753602975360298,1
-0.112184801957035,-0.380186490003313,0.155816886089244,2,AIPW,all,4302,0.753602975360298,1
0.209275181459114,0.0377560215528393,0.37368480413919,3,auDRI,all,4302,0.753602975360298,1
0.148992654604565,0.0233322292921219,0.274653079917008,3,AIPW,all,4302,0.753602975360298,1
0.707300360184164,0.43040741841691,0.965512314300638,1,auDRI,all,4302,0.753602975360298,2
0.507664249079973,0.319277481638997,0.696051016520948,1,AIPW,all,4302,0.753602975360298,2
0.103487336202807,-0.16868789825445,0.339295678764451,2,auDRI,all,4302,0.753602975360298,2
-0.216446710365351,-0.451845528078978,0.0189521073482764,2,AIPW,all,4302,0.753602975360298,2
-0.142027015382455,-0.289760009820434,0.00893189481580978,3,auDRI,all,4302,0.753602975360298,2
-0.130673757374284,-0.256714686926803,-0.00463282782176602,3,AIPW,all,4302,0.753602975360298,2
0.650409034650317,0.385018690592657,0.88833256069005,1,auDRI,all,4302,0.753602975360298,3
0.65447406942826,0.43968895177098,0.869259187085541,1,AIPW,all,4302,0.753602975360298,3
0.0138551225298354,-0.229554084066303,0.274376212623064,2,auDRI,all,4302,0.753602975360298,3
-0.0378917563367229,-0.311759430751453,0.235975918078007,2,AIPW,all,4302,0.753602975360298,3
0.138542015030831,-0.0152539592392534,0.28680236492923,3,auDRI,all,4302,0.753602975360298,3
0.0549590447469496,-0.0731051193639687,0.183023208857868,3,AIPW,all,4302,0.753602975360298,3
0.515655017051432,0.306205527678059,0.718838739598871,1,auDRI,all,4302,0.753602975360298,4
0.470975331212537,0.296271677746644,0.64567898467843,1,AIPW,all,4302,0.753602975360298,4
-0.0794772571528281,-0.321286667338939,0.165949255530446,2,auDRI,all,4302,0.753602975360298,4
-0.208378049960689,-0.453402287146488,0.0366461872251093,2,AIPW,all,4302,0.753602975360298,4
-0.0680892346841298,-0.208894447407498,0.0738693778639973,3,auDRI,all,4302,0.753602975360298,4
-0.0679747549591912,-0.192901833843412,0.0569523239250297,3,AIPW,all,4302,0.753602975360298,4
0.637587595787412,0.283156982300806,0.991389087383226,1,auDRI,all,4302,0.753602975360298,5
0.473966573097985,0.280194979508561,0.667738166687409,1,AIPW,all,4302,0.753602975360298,5
0.229174400825609,-0.092095946198125,0.482244393384262,2,auDRI,all,4302,0.753602975360298,5
-0.202004345784776,-0.450138708294575,0.0461300167250231,2,AIPW,all,4302,0.753602975360298,5
-0.125210817137269,-0.273482748670834,0.0322835273158243,3,auDRI,all,4302,0.753602975360298,5
-0.147210474676581,-0.276094179958497,-0.0183267693946655,3,AIPW,all,4302,0.753602975360298,5
0.655753498611778,0.37955970584905,0.914594471816391,1,auDRI,all,4302,0.753602975360298,6
0.626917447700137,0.421877253030006,0.831957642370268,1,AIPW,all,4302,0.753602975360298,6
0.308171701474359,-0.0181801351894431,0.608169829277072,2,auDRI,all,4302,0.753602975360298,6
0.0169601549636433,-0.260479463298886,0.294399773226173,2,AIPW,all,4302,0.753602975360298,6
0.00602929724735881,-0.159240964115434,0.167604735863571,3,auDRI,all,4302,0.753602975360298,6
0.000255344354278519,-0.126819227218518,0.127329915927075,3,AIPW,all,4302,0.753602975360298,6
0.305054625690695,-0.0293385575506371,0.676032909622049,1,auDRI,all,4302,0.753602975360298,7
0.626041579069705,0.425866066139778,0.826217091999633,1,AIPW,all,4302,0.753602975360298,7
0.188651087749441,-0.124542314895939,0.467272182325347,2,auDRI,all,4302,0.753602975360298,7
-0.00766807207046241,-0.289406985519238,0.274070841378313,2,AIPW,all,4302,0.753602975360298,7
0.0431029395942685,-0.115041988166124,0.193387182727516,3,auDRI,all,4302,0.753602975360298,7
0.0760909367017324,-0.0508863619591265,0.203068235362591,3,AIPW,all,4302,0.753602975360298,7
0.581789130849955,0.331133945374774,0.806103086117876,1,auDRI,all,4302,0.753602975360298,8
0.533229631212131,0.340626965632751,0.72583229679151,1,AIPW,all,4302,0.753602975360298,8
0.300082030596632,-0.0753750250810894,0.591356711038477,2,auDRI,all,4302,0.753602975360298,8
-0.125695491542942,-0.378037868476251,0.126646885390368,2,AIPW,all,4302,0.753602975360298,8
0.0142402348520591,-0.128691383788613,0.164762740854695,3,auDRI,all,4302,0.753602975360298,8
0.0524115213595749,-0.0766881990906147,0.181511241809764,3,AIPW,all,4302,0.753602975360298,8
0.572442976387509,0.282660107625253,0.852989156173597,1,auDRI,all,4302,0.753602975360298,9
0.506528961134602,0.328325500728017,0.684732421541186,1,AIPW,all,4302,0.753602975360298,9
0.277612701538876,-0.195365051327068,0.577418812760149,2,auDRI,all,4302,0.753602975360298,9
-0.237759698321024,-0.47870953480267,0.00319013816062244,2,AIPW,all,4302,0.753602975360298,9
-0.0826882224684748,-0.228629093380035,0.0616735439048458,3,auDRI,all,4302,0.753602975360298,9
-0.0921190025965045,-0.217846323641374,0.0336083184483649,3,AIPW,all,4302,0.753602975360298,9
0.811732655259724,0.605974657146559,1.0381532974998,1,auDRI,all,4302,0.753602975360298,10
0.765540993411786,0.553299053087605,0.977782933735968,1,AIPW,all,4302,0.753602975360298,10
0.0902868858757272,-0.275678442131579,0.400931964333487,2,auDRI,all,4302,0.753602975360298,10
0.0502306106671764,-0.23263224160126,0.333093462935612,2,AIPW,all,4302,0.753602975360298,10
0.0526537489847952,-0.0984665605477909,0.216899336449881,3,auDRI,all,4302,0.753602975360298,10
0.0413894714455302,-0.0875167354398382,0.170295678330899,3,AIPW,all,4302,0.753602975360298,10
0.877466709245612,0.320658900331895,1.34533511787965,1,auDRI,all,4302,0.753602975360298,11
0.885242128479678,0.673033818083256,1.0974504388761,1,AIPW,all,4302,0.753602975360298,11
0.532489005836364,0.0721876461711253,0.939331869687212,2,auDRI,all,4302,0.753602975360298,11
0.0065243108340635,-0.283702040073845,0.296750661741972,2,AIPW,all,4302,0.753602975360298,11
0.309546468814641,0.145541764182082,0.469173744658956,3,auDRI,all,4302,0.753602975360298,11
0.436999938550827,0.309974429506998,0.564025447594657,3,AIPW,all,4302,0.753602975360298,11
0.977570271425923,0.653013737214299,1.34223566809633,1,auDRI,all,4302,0.753602975360298,12
0.766967774990672,0.548129820326928,0.985805729654416,1,AIPW,all,4302,0.753602975360298,12
0.495671377823289,-0.0972731146901465,0.868920353528911,2,auDRI,all,4302,0.753602975360298,12
-0.093024288075799,-0.385518525824151,0.199469949672553,2,AIPW,all,4302,0.753602975360298,12
0.208464380724388,-0.00124373627496704,0.428237461109219,3,auDRI,all,4302,0.753602975360298,12
0.237373680368918,0.108893635966927,0.365853724770908,3,AIPW,all,4302,0.753602975360298,12
0.78201864298441,0.546244740558369,0.979379699009897,1,auDRI,all,4302,0.753602975360298,13
0.530423885725116,0.323401775420309,0.737445996029922,1,AIPW,all,4302,0.753602975360298,13
0.563212802581786,0.0824701522524056,0.861192068792247,2,auDRI,all,4302,0.753602975360298,13
0.0413582344966646,-0.247987843069135,0.330704312062464,2,AIPW,all,4302,0.753602975360298,13
-0.141481675047865,-0.284525036071749,-0.0059611045470481,3,auDRI,all,4302,0.753602975360298,13
-0.183928207057237,-0.308655489748286,-0.0592009243661877,3,AIPW,all,4302,0.753602975360298,13
0.716458179667838,0.497657874153368,0.938192624376117,1,auDRI,all,4302,0.753602975360298,14
0.800359683646422,0.619795654431175,0.980923712861668,1,AIPW,all,4302,0.753602975360298,14
0.229054915370536,-0.0562032769293704,0.543435591190811,2,auDRI,all,4302,0.753602975360298,14
0.04033392960414,-0.218848977024935,0.299516836233215,2,AIPW,all,4302,0.753602975360298,14
0.265631377487711,0.100280511091916,0.421189488927022,3,auDRI,all,4302,0.753602975360298,14
0.348775648795572,0.22209042986766,0.475460867723484,3,AIPW,all,4302,0.753602975360298,14
0.6680609137421,0.270281831466211,1.01749377339707,1,auDRI,all,4302,0.753602975360298,15
0.591828012922165,0.388746053943954,0.794909971900376,1,AIPW,all,4302,0.753602975360298,15
0.308900822834659,0.0136755674706777,0.615572361904054,2,auDRI,all,4302,0.753602975360298,15
-0.00384120072328624,-0.254325350095166,0.246642948648593,2,AIPW,all,4302,0.753602975360298,15
0.113423917337883,-0.0533746478905515,0.263406584762238,3,auDRI,all,4302,0.753602975360298,15
-0.0211080425503239,-0.153692972045488,0.11147688694484,3,AIPW,all,4302,0.753602975360298,15
0.555608443272464,0.345970181354075,0.759825951675743,1,auDRI,all,4302,0.753602975360298,16
0.535851880515189,0.36244536422673,0.709258396803649,1,AIPW,all,4302,0.753602975360298,16
0.326079537335688,0.00564052448453262,0.624498311995066,2,auDRI,all,4302,0.753602975360298,16
-0.126193757501096,-0.38892366808143,0.136536153079238,2,AIPW,all,4302,0.753602975360298,16
0.0750166365648081,-0.084489268438646,0.241632061500811,3,auDRI,all,4302,0.753602975360298,16
0.0578566725822197,-0.0674331258396128,0.183146471004052,3,AIPW,all,4302,0.753602975360298,16
0.747496620188576,0.503553765811057,0.997717474084628,1,auDRI,all,4302,0.753602975360298,17
0.709563529078326,0.520044610681845,0.899082447474807,1,AIPW,all,4302,0.753602975360298,17
0.77420045507,0.173418979464516,1.26625217552936,2,auDRI,all,4302,0.753602975360298,17
-0.0158932125667636,-0.273128987026396,0.241342561892868,2,AIPW,all,4302,0.753602975360298,17
0.0396020259954674,-0.118329266338669,0.194742391180274,3,auDRI,all,4302,0.753602975360298,17
0.0785612185011524,-0.0479226207071464,0.205045057709451,3,AIPW,all,4302,0.753602975360298,17
1.08866953291726,0.542639979230781,1.6030874440367,1,auDRI,all,4302,0.753602975360298,18
0.703780839573724,0.517076177794309,0.890485501353139,1,AIPW,all,4302,0.753602975360298,18
