estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
0.754580775781414,0.632816957711542,0.871814257099158,1,auDRI,all,4302,0.753602975360298,1
0.756158013546271,0.626450069420272,0.885865957672269,1,AIPW,all,4302,0.753602975360298,1
0.765581670622568,0.619941150449,0.910865157139081,2,auDRI,all,4302,0.753602975360298,1
0.757734209152873,0.585262139388797,0.930206278916948,2,AIPW,all,4302,0.753602975360298,1
0.73524538208424,0.614502652016655,0.855745928679113,3,auDRI,all,4302,0.753602975360298,1
0.728933343567689,0.610573338252301,0.847293348883077,3,AIPW,all,4302,0.753602975360298,1
0.749069289009789,0.632868767421102,0.874033734324834,1,auDRI,all,4302,0.753602975360298,2
0.74592611863274,0.623947137623303,0.867905099642177,1,AIPW,all,4302,0.753602975360298,2
0.731842698082958,0.597999294064613,0.869007577637198,2,auDRI,all,4302,0.753602975360298,2
0.688985559191539,0.511617809473135,0.866353308909942,2,AIPW,all,4302,0.753602975360298,2
0.712555165488354,0.602394561223268,0.832812150830694,3,auDRI,all,4302,0.753602975360298,2
0.715769044133468,0.598830391806646,0.83270769646029,3,AIPW,all,4302,0.753602975360298,2
0.742899260799202,0.631060764048151,0.85793736952903,1,auDRI,all,4302,0.753602975360298,3
0.744433084606239,0.617733457307686,0.871132711904792,1,AIPW,all,4302,0.753602975360298,3
0.753902113218743,0.607272193152065,0.899105228986018,2,auDRI,all,4302,0.753602975360298,3
0.781623288936064,0.610282698849355,0.952963879022773,2,AIPW,all,4302,0.753602975360298,3
0.750972121823349,0.634265998297968,0.872072642762029,3,auDRI,all,4302,0.753602975360298,3
0.732421144269253,0.613459734119702,0.851382554418803,3,AIPW,all,4302,0.753602975360298,3
0.70709234784858,0.585278707974616,0.827089637879259,1,auDRI,all,4302,0.753602975360298,4
0.720404918547952,0.594062884771651,0.846746952324253,1,AIPW,all,4302,0.753602975360298,4
0.691703271865985,0.548676849493855,0.832282822006869,2,auDRI,all,4302,0.753602975360298,4
0.697366005814134,0.526920528193776,0.867811483434492,2,AIPW,all,4302,0.753602975360298,4
0.691237092102707,0.573388707425577,0.809652978379856,3,auDRI,all,4302,0.753602975360298,4
0.693616124162685,0.575772448752635,0.811459799572734,3,AIPW,all,4302,0.753602975360298,4
0.681737914066347,0.559388279239493,0.81913278735668,1,auDRI,all,4302,0.753602975360298,5
0.689931078510312,0.560907839832309,0.818954317188315,1,AIPW,all,4302,0.753602975360298,5
0.647111593973172,0.500580821297786,0.787537523631454,2,auDRI,all,4302,0.753602975360298,5
0.655770741177943,0.483744426583867,0.82779705577202,2,AIPW,all,4302,0.753602975360298,5
0.679277967148127,0.564382422800994,0.80295260660384,3,auDRI,all,4302,0.753602975360298,5
0.669244558580103,0.549818649030797,0.788670468129408,3,AIPW,all,4302,0.753602975360298,5
0.750159211416756,0.625224802389119,0.876058823050711,1,auDRI,all,4302,0.753602975360298,6
0.757373328361661,0.630935523962736,0.883811132760586,1,AIPW,all,4302,0.753602975360298,6
0.762694290597433,0.618649084521898,0.908283470093261,2,auDRI,all,4302,0.753602975360298,6
0.755234876686227,0.579758054394398,0.930711698978057,2,AIPW,all,4302,0.753602975360298,6
0.739640547611022,0.616758586690922,0.858095514455986,3,auDRI,all,4302,0.753602975360298,6
0.744524222580612,0.626880615868756,0.862167829292469,3,AIPW,all,4302,0.753602975360298,6
0.766237783071273,0.647568390543173,0.89297613675888,1,auDRI,all,4302,0.753602975360298,7
0.771911881836597,0.643088280029974,0.90073548364322,1,AIPW,all,4302,0.753602975360298,7
0.813625421565477,0.655148863710795,0.956822907924715,2,auDRI,all,4302,0.753602975360298,7
0.811979172366009,0.64125355681136,0.982704787920657,2,AIPW,all,4302,0.753602975360298,7
0.760495368614832,0.635440942557765,0.882929231812205,3,auDRI,all,4302,0.753602975360298,7
0.763285259250629,0.645553474539378,0.881017043961881,3,AIPW,all,4302,0.753602975360298,7
0.742171985356304,0.615217451955831,0.869697527889302,1,auDRI,all,4302,0.753602975360298,8
0.748346594517929,0.620782495927967,0.87591069310789,1,AIPW,all,4302,0.753602975360298,8
0.729850846377308,0.586593796577002,0.872140575768432,2,auDRI,all,4302,0.753602975360298,8
0.723233930502787,0.550179073279169,0.896288787726404,2,AIPW,all,4302,0.753602975360298,8
0.751760617557407,0.628300328103045,0.867644027116018,3,auDRI,all,4302,0.753602975360298,8
0.756134618138663,0.637096271876623,0.875172964400702,3,AIPW,all,4302,0.753602975360298,8
0.746375648448673,0.62192610797992,0.873385723266266,1,auDRI,all,4302,0.753602975360298,9
0.737171379144229,0.609470544733848,0.864872213554609,1,AIPW,all,4302,0.753602975360298,9
0.748643438595007,0.615804525300275,0.891958731510063,2,auDRI,all,4302,0.753602975360298,9
0.764104688806587,0.588006826443204,0.940202551169971,2,AIPW,all,4302,0.753602975360298,9
0.744090904704758,0.62849872863983,0.86394225750676,3,auDRI,all,4302,0.753602975360298,9
0.748383082249881,0.63338464224781,0.863381522251951,3,AIPW,all,4302,0.753602975360298,9
0.685322745810949,0.553378383288077,0.795576099697147,1,auDRI,all,4302,0.753602975360298,10
0.687949600214358,0.559757111372071,0.816142089056644,1,AIPW,all,4302,0.753602975360298,10
0.706792029366254,0.56952099054556,0.856619434331448,2,auDRI,all,4302,0.753602975360298,10
0.711196734637544,0.543167240409393,0.879226228865696,2,AIPW,all,4302,0.753602975360298,10
0.677335933109062,0.560928153119556,0.814033758490994,3,auDRI,all,4302,0.753602975360298,10
0.680031203604391,0.56058704778916,0.799475359419622,3,AIPW,all,4302,0.753602975360298,10
0.735683080793738,0.616910348419249,0.85228695975345,1,auDRI,all,4302,0.753602975360298,11
0.741971942428261,0.61883385959041,0.865110025266113,1,AIPW,all,4302,0.753602975360298,11
0.725942749726342,0.591547380648041,0.862084010109483,2,auDRI,all,4302,0.753602975360298,11
0.725096987342907,0.559723060841372,0.890470913844441,2,AIPW,all,4302,0.753602975360298,11
0.725585806784077,0.605934001665636,0.850900695916874,3,auDRI,all,4302,0.753602975360298,11
0.725741719669633,0.608446306803208,0.843037132536058,3,AIPW,all,4302,0.753602975360298,11
0.697428403242615,0.57044295487887,0.819816828209307,1,auDRI,all,4302,0.753602975360298,12
0.710001026193981,0.582744181289303,0.837257871098658,1,AIPW,all,4302,0.753602975360298,12
0.699648682560898,0.563464280531928,0.844257492520976,2,auDRI,all,4302,0.753602975360298,12
0.691471433294122,0.526443209766524,0.856499656821721,2,AIPW,all,4302,0.753602975360298,12
0.700373717357888,0.581618906937377,0.82765272195643,3,auDRI,all,4302,0.753602975360298,12
0.714133906141182,0.594820314732384,0.833447497549979,3,AIPW,all,4302,0.753602975360298,12
0.858645265196278,0.732294844587544,0.974350943218866,1,auDRI,all,4302,0.753602975360298,13
0.855186691515921,0.728954327011938,0.981419056019905,1,AIPW,all,4302,0.753602975360298,13
0.870081908923127,0.727441454138257,1.00775990690119,2,auDRI,all,4302,0.753602975360298,13
0.85677550461187,0.685033076544689,1.02851793267905,2,AIPW,all,4302,0.753602975360298,13
0.850011671571809,0.738772310502916,0.963048222507947,3,auDRI,all,4302,0.753602975360298,13
0.85201397289403,0.734604071266711,0.969423874521349,3,AIPW,all,4302,0.753602975360298,13
0.762443280923175,0.63747904902336,0.880432018257876,1,auDRI,all,4302,0.753602975360298,14
0.740985677541714,0.617539884114563,0.864431470968865,1,AIPW,all,4302,0.753602975360298,14
0.828639859244951,0.680745671886923,0.971758633438321,2,auDRI,all,4302,0.753602975360298,14
0.790193186587979,0.61763823496047,0.962748138215488,2,AIPW,all,4302,0.753602975360298,14
0.744301897643052,0.629454669888779,0.856047918723517,3,auDRI,all,4302,0.753602975360298,14
0.721345508415092,0.604991338580881,0.837699678249302,3,AIPW,all,4302,0.753602975360298,14
0.710651350973504,0.58438604709785,0.837524263350178,1,auDRI,all,4302,0.753602975360298,15
0.709617153926277,0.582324433385667,0.836909874466887,1,AIPW,all,4302,0.753602975360298,15
0.673964571976291,0.530938174201112,0.812096886251385,2,auDRI,all,4302,0.753602975360298,15
0.672389999993772,0.508295157523388,0.836484842464157,2,AIPW,all,4302,0.753602975360298,15
0.712908209421324,0.589065577189245,0.832564422198999,3,auDRI,all,4302,0.753602975360298,15
0.703740183573578,0.586640303485493,0.820840063661663,3,AIPW,all,4302,0.753602975360298,15
0.748083430497089,0.623315838854576,0.874375393386988,1,auDRI,all,4302,0.753602975360298,16
0.762438089886998,0.636891422468683,0.887984757305313,1,AIPW,all,4302,0.753602975360298,16
0.699477985009858,0.546668510945485,0.84008436364534,2,auDRI,all,4302,0.753602975360298,16
