estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
0.529006782000989,0.289797714758403,0.745351432209638,1,auDRI,all,4302,0.753602975360298,1
0.315137420664594,0.165997759993241,0.464277081335946,1,AIPW,all,4302,0.753602975360298,1
0.00996546835946701,-0.298568691778991,0.295552317005274,2,auDRI,all,4302,0.753602975360298,1
-0.44305637440709,-0.632953116465626,-0.253159632348554,2,AIPW,all,4302,0.753602975360298,1
-0.0227713087957958,-0.192627327501587,0.1301924547311,3,auDRI,all,4302,0.753602975360298,1
-0.00790753115057315,-0.13312658921749,0.117311526916344,3,AIPW,all,4302,0.753602975360298,1
0.761244605903675,0.508136123255012,0.99875977370802,1,auDRI,all,4302,0.753602975360298,2
0.0378250737876176,-0.121738664923407,0.197388812498642,1,AIPW,all,4302,0.753602975360298,2
0.284294440917982,0.0136973171546555,0.544909710883998,2,auDRI,all,4302,0.753602975360298,2
-0.483124451070712,-0.671153625180686,-0.295095276960739,2,AIPW,all,4302,0.753602975360298,2
-0.327569067493394,-0.477006215546796,-0.172922640350741,3,auDRI,all,4302,0.753602975360298,2
-0.534153514390555,-0.65999186117583,-0.40831516760528,3,AIPW,all,4302,0.753602975360298,2
0.497643828073105,0.261830058002915,0.709311565632643,1,auDRI,all,4302,0.753602975360298,3
0.172640120452476,0.00993976708687394,0.335340473818079,1,AIPW,all,4302,0.753602975360298,3
0.0891463118536969,-0.155503283405138,0.347210524452294,2,auDRI,all,4302,0.753602975360298,3
-0.358466836693771,-0.561422620049425,-0.155511053338118,2,AIPW,all,4302,0.753602975360298,3
-0.143150555839631,-0.294584050412519,0.0277855248998609,3,auDRI,all,4302,0.753602975360298,3
-0.315033449421392,-0.44407248409558,-0.185994414747205,3,AIPW,all,4302,0.753602975360298,3
0.761963346350277,0.445302755746575,1.05335905008601,1,auDRI,all,4302,0.753602975360298,4
-0.0175576599663129,-0.173311263465399,0.138195943532773,1,AIPW,all,4302,0.753602975360298,4
0.473163816687498,0.0402517568018096,0.843881525722098,2,auDRI,all,4302,0.753602975360298,4
-0.550723659285669,-0.740869453328738,-0.360577865242599,2,AIPW,all,4302,0.753602975360298,4
-0.318215924774822,-0.461257852853832,-0.176367895449579,3,auDRI,all,4302,0.753602975360298,4
-0.504807627466628,-0.630417763348083,-0.379197491585173,3,AIPW,all,4302,0.753602975360298,4
0.522693045509636,0.26949648095488,0.785503209259487,1,auDRI,all,4302,0.753602975360298,5
0.154311492347702,-0.0168990748089922,0.325522059504397,1,AIPW,all,4302,0.753602975360298,5
0.228012536110286,-0.0602300584910086,0.488305430874905,2,auDRI,all,4302,0.753602975360298,5
-0.407777707858789,-0.618112328710216,-0.197443087007363,2,AIPW,all,4302,0.753602975360298,5
-0.29249758351152,-0.440164670028741,-0.156660723343171,3,auDRI,all,4302,0.753602975360298,5
-0.400600755497384,-0.529945030478184,-0.271256480516585,3,AIPW,all,4302,0.753602975360298,5
0.823098228581724,0.50852843130328,1.22034962979378,1,auDRI,all,4302,0.753602975360298,6
0.0639474655153832,-0.0891388193095392,0.217033750340306,1,AIPW,all,4302,0.753602975360298,6
0.622684302186529,0.21612390636959,1.02651286558994,2,auDRI,all,4302,0.753602975360298,6
-0.43924514024553,-0.621802156530279,-0.256688123960781,2,AIPW,all,4302,0.753602975360298,6
-0.192556336234744,-0.335929539996143,-0.0301704544964438,3,auDRI,all,4302,0.753602975360298,6
-0.473022731343817,-0.600202799291232,-0.345842663396401,3,AIPW,all,4302,0.753602975360298,6
0.645247884716762,0.34644730778013,0.955110474446159,1,auDRI,all,4302,0.753602975360298,7
0.214457015754484,0.0409235460702606,0.387990485438706,1,AIPW,all,4302,0.753602975360298,7
0.418514393398054,0.0837670199884641,0.714567249833665,2,auDRI,all,4302,0.753602975360298,7
-0.304039417769594,-0.520456085449042,-0.0876227500901455,2,AIPW,all,4302,0.753602975360298,7
-0.216984576526172,-0.366890827954339,-0.0657776805760605,3,auDRI,all,4302,0.753602975360298,7
-0.335345782426257,-0.462250790384476,-0.208440774468038,3,AIPW,all,4302,0.753602975360298,7
0.617160115025483,0.366211134450535,0.8649135420896,1,auDRI,all,4302,0.753602975360298,8
0.166140204931335,0.0227903042938263,0.309490105568844,1,AIPW,all,4302,0.753602975360298,8
0.324585026838779,-0.0734527168642929,0.65350289108365,2,auDRI,all,4302,0.753602975360298,8
-0.497945331176493,-0.684320475022617,-0.311570187330369,2,AIPW,all,4302,0.753602975360298,8
-0.114689827774598,-0.260677782262564,0.0460343043825449,3,auDRI,all,4302,0.753602975360298,8
-0.266744499968501,-0.394040573479525,-0.139448426457478,3,AIPW,all,4302,0.753602975360298,8
0.607917397839662,0.357760776433559,0.896717147480754,1,auDRI,all,4302,0.753602975360298,9
0.0108935819100304,-0.148033641183934,0.169820805003995,1,AIPW,all,4302,0.753602975360298,9
0.243002956744566,-0.0345810009627447,0.507812107625213,2,auDRI,all,4302,0.753602975360298,9
-0.509225397837185,-0.702897725682497,-0.315553069991874,2,AIPW,all,4302,0.753602975360298,9
-0.335657521702778,-0.470384376906007,-0.201664550004674,3,auDRI,all,4302,0.753602975360298,9
-0.5554404108514,-0.680604113730007,-0.430276707972792,3,AIPW,all,4302,0.753602975360298,9
0.914786900451793,0.456640076244059,1.26486148919967,1,auDRI,all,4302,0.753602975360298,10
