estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
-7.90821520759654,-8.34802025753488,-7.47986580020941,1,auDRI,all,10000,-2.10892675219,1
-8.3438680869124,-8.68173760566563,-8.00599856815918,1,AIPW,all,10000,-2.10892675219,1
-13.2125562740067,-17.5242816499821,-11.891722327986,2,auDRI,all,10000,-2.10892675219,1
-18.653116546208,-19.4474486243601,-17.858784468056,2,AIPW,all,10000,-2.10892675219,1
-8.51701182716914,-8.87357498867994,-8.17566758452702,3,auDRI,all,10000,-2.10892675219,1
-8.62261852005559,-8.95191847203078,-8.2933185680804,3,AIPW,all,10000,-2.10892675219,1
57.1479074276375,40.6913495106654,68.5350348359786,1,auDRI,all,10000,-9.65706845275,2
59.1443414081118,57.3619805496166,60.9267022666069,1,AIPW,all,10000,-9.65706845275,2
269.029717645843,263.27681359052,274.694382905689,2,auDRI,all,10000,-9.65706845275,2
272.965595009872,269.169572315074,276.761617704669,2,AIPW,all,10000,-9.65706845275,2
57.0566951441882,41.3907467105809,67.4556170454324,3,auDRI,all,10000,-9.65706845275,2
59.6546813194678,57.954156167028,61.3552064719077,3,AIPW,all,10000,-9.65706845275,2
1266.04286020595,1140.41102927084,1389.77700436996,1,auDRI,all,10000,-3.82127404145,3
1270.96496302894,1144.4915095502,1397.43841650769,1,AIPW,all,10000,-3.82127404145,3
1909.47178056171,1735.77817320639,2081.97975561217,2,auDRI,all,10000,-3.82127404145,3
1923.72441847227,1795.23616294273,2052.21267400181,2,AIPW,all,10000,-3.82127404145,3
1266.07657518364,1145.90832684847,1404.69354690638,3,auDRI,all,10000,-3.82127404145,3
1271.06359046183,1144.54983749105,1397.5773434326,3,AIPW,all,10000,-3.82127404145,3
-0.133473873355259,-0.185607860642122,-0.00659663119805631,1,auDRI,all,10000,-0.216222627205,4
-0.0880964870376489,-0.101193693616507,-0.0749992804587907,1,AIPW,all,10000,-0.216222627205,4
2.38119436589344,2.31214933144163,2.4572112915943,2,auDRI,all,10000,-0.216222627205,4
2.41037137474089,2.37547650624328,2.4452662432385,2,AIPW,all,10000,-0.216222627205,4
-0.138381076370638,-0.194147919904937,-0.0123488487642922,3,auDRI,all,10000,-0.216222627205,4
-0.0945766189584341,-0.114089827831502,-0.0750634100853662,3,AIPW,all,10000,-0.216222627205,4
16.4984317065516,16.0170762650795,16.9959044855163,1,auDRI,all,10000,-0.0355310718935,5
16.5200076355394,16.0308232708935,17.0091920001853,1,AIPW,all,10000,-0.0355310718935,5
43.8362596499562,43.0880628053958,44.6006971517868,2,auDRI,all,10000,-0.0355310718935,5
43.817178036085,43.3740050894009,44.2603509827692,2,AIPW,all,10000,-0.0355310718935,5
16.4979460860454,16.0434364076912,17.002018002927,3,auDRI,all,10000,-0.0355310718935,5
16.5258459092354,16.0351973423347,17.0164944761361,3,AIPW,all,10000,-0.0355310718935,5
-4.49259973861158,-4.52842974529989,-4.45628961541236,1,auDRI,all,10000,-4.09691943666,6
-4.49529744671046,-4.52451262108344,-4.46608227233749,1,AIPW,all,10000,-4.09691943666,6
-4.84472735406735,-4.89492136849679,-4.7960877154026,2,auDRI,all,10000,-4.09691943666,6
-4.84542830474331,-4.88239192050865,-4.80846468897797,2,AIPW,all,10000,-4.09691943666,6
-4.49624906509963,-4.53215501999789,-4.46166333799287,3,auDRI,all,10000,-4.09691943666,6
-4.49893215973759,-4.53056962367563,-4.46729469579954,3,AIPW,all,10000,-4.09691943666,6
-1.1254742176601,-1.14416181969351,-1.10706540933106,1,auDRI,all,10000,-1.13333562375,7
-1.11935959552312,-1.12970922603317,-1.10900996501306,1,AIPW,all,10000,-1.13333562375,7
-1.14329498501001,-1.16351123989283,-1.12135267374399,2,auDRI,all,10000,-1.13333562375,7
-1.13730072551393,-1.15125256956357,-1.12334888146429,2,AIPW,all,10000,-1.13333562375,7
